"acceptedScientificName","LON","LAT"
"""Jarava ichu Ruiz & Pav.""",-79.2,-3.2
"""Jarava ichu Ruiz & Pav.""",-78.733,-2
"""Jarava ichu Ruiz & Pav.""",-78.53333,-0.66666
"""Jarava ichu Ruiz & Pav.""",-78.533333,-0.666667
"""Jarava ichu Ruiz & Pav.""",-78.73333,-2
"""Jarava ichu Ruiz & Pav.""",-78.366667,0.3
"""Jarava ichu Ruiz & Pav.""",-79.2,-4.316
"""Jarava ichu Ruiz & Pav.""",-79.2,-4.31666
"""Jarava ichu Ruiz & Pav.""",-65.806667,-21.553611
"""Jarava ichu Ruiz & Pav.""",-64.383333,-17.95
"""Jarava ichu Ruiz & Pav.""",-78.283,-0.266
"""Jarava ichu Ruiz & Pav.""",-78.28333,-0.26666
"""Jarava ichu Ruiz & Pav.""",-64.25,-17.866667
"""Jarava ichu Ruiz & Pav.""",-63.866667,-18.133333
"""Jarava ichu Ruiz & Pav.""",-78.48333,-1.1
"""Jarava ichu Ruiz & Pav.""",-72.440401,6.0898
"""Jarava ichu Ruiz & Pav.""",-78.64083,-1.9075
"""Jarava ichu Ruiz & Pav.""",-78.5,0.08333
"""Jarava ichu Ruiz & Pav.""",-78.50222,-1.54583
"""Jarava ichu Ruiz & Pav.""",-78.65,-1.55
"""Jarava ichu Ruiz & Pav.""",-78.874167,-2.886667
"""Jarava ichu Ruiz & Pav.""",-67.216667,-16.966667
"""Jarava ichu Ruiz & Pav.""",-67.22,-16.97
"""Jarava ichu Ruiz & Pav.""",-78.6,-0.75
"""Jarava ichu Ruiz & Pav.""",-78.7225,-2.00611
"""Jarava ichu Ruiz & Pav.""",-67.166667,-16.916667
"""Jarava ichu Ruiz & Pav.""",-67.833333,-16.583333
"""Jarava ichu Ruiz & Pav.""",-78.01,0.566
"""Jarava ichu Ruiz & Pav.""",-78.88333,-0.7
"""Jarava ichu Ruiz & Pav.""",-78.916,-1.616
"""Jarava ichu Ruiz & Pav.""",-78.916667,-1.616667
"""Jarava ichu Ruiz & Pav.""",-64.083333,-18.516667
"""Jarava ichu Ruiz & Pav.""",-79.233,-3.4
"""Jarava ichu Ruiz & Pav.""",-79.23333,-3.4
"""Jarava ichu Ruiz & Pav.""",-72.065278,-13.354167
"""Jarava ichu Ruiz & Pav.""",-68,-16.3
"""Jarava ichu Ruiz & Pav.""",-64.078056,-29.234167
"""Jarava ichu Ruiz & Pav.""",-78.75,-2.033
"""Jarava ichu Ruiz & Pav.""",-78.75,-2.033333
"""Jarava ichu Ruiz & Pav.""",-78.75,-2.03333
"""Jarava ichu Ruiz & Pav.""",-78.333,-0.45
"""Jarava ichu Ruiz & Pav.""",-79.083,-1.583
"""Jarava ichu Ruiz & Pav.""",-78.25,0.05
"""Jarava ichu Ruiz & Pav.""",-78.4,0.266
"""Jarava ichu Ruiz & Pav.""",-64.12,-18.43
"""Jarava ichu Ruiz & Pav.""",-78.333333,-0.45
"""Jarava ichu Ruiz & Pav.""",-78.4,0.266667
"""Jarava ichu Ruiz & Pav.""",-79.083333,-1.583333
"""Jarava ichu Ruiz & Pav.""",-78.4,0.26667
"""Jarava ichu Ruiz & Pav.""",-64.116667,-18.433333
"""Jarava ichu Ruiz & Pav.""",-66.683333,-17.633333
"""Jarava ichu Ruiz & Pav.""",-78.33333,-0.45
"""Jarava ichu Ruiz & Pav.""",-79.08333,-1.58333
"""Jarava ichu Ruiz & Pav.""",-78.55,-0.633
"""Jarava ichu Ruiz & Pav.""",-78.55,-0.633333
"""Jarava ichu Ruiz & Pav.""",-78.55,-0.63333
"""Jarava ichu Ruiz & Pav.""",-66.803611,-17.236667
"""Jarava ichu Ruiz & Pav.""",-68.116667,-16.583333
"""Jarava ichu Ruiz & Pav.""",-68.133333,-16.416667
"""Jarava ichu Ruiz & Pav.""",-79.266961,-3.969089
"""Jarava ichu Ruiz & Pav.""",-71.518333,-14.863056
"""Jarava ichu Ruiz & Pav.""",-72.233333,-13.316667
"""Jarava ichu Ruiz & Pav.""",-66.583333,-17.666667
